texmf-dist/tex/latex/panda/BusyPanda.sty:29:19:29:39: s412 malformed function name
texmf-dist/tex/latex/panda/BusyPanda.sty:4685:26:4685:26: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4685:27:4685:27: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4685:28:4685:28: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4685:35:4685:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4686:10:4686:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4686:38:4686:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4686:39:4686:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4686:40:4686:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4686:47:4686:47: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4687:10:4687:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4687:31:4687:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4687:32:4687:32: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4687:33:4687:33: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4687:40:4687:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4688:10:4688:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4688:28:4688:28: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4688:29:4688:29: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4688:30:4688:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4688:36:4688:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4689:10:4689:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4689:35:4689:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4689:36:4689:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4689:37:4689:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4689:44:4689:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4690:10:4690:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4690:28:4690:28: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4690:29:4690:29: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4690:30:4690:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4690:37:4690:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4691:10:4691:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4691:29:4691:29: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4691:30:4691:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4691:31:4691:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4691:38:4691:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4692:10:4692:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4692:39:4692:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4692:40:4692:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4692:41:4692:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4692:48:4692:48: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4693:10:4693:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4693:32:4693:32: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4693:33:4693:33: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4693:34:4693:34: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4693:41:4693:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4694:10:4694:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4694:38:4694:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4694:39:4694:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4694:40:4694:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4694:47:4694:47: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4695:10:4695:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4695:31:4695:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4695:32:4695:32: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4695:33:4695:33: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4695:40:4695:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4696:10:4696:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4696:43:4696:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4696:44:4696:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4696:45:4696:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4696:52:4696:52: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4697:10:4697:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4697:36:4697:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4697:37:4697:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4697:38:4697:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4697:45:4697:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4698:10:4698:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4698:33:4698:33: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4698:34:4698:34: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4698:35:4698:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4698:41:4698:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4699:10:4699:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4699:39:4699:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4699:40:4699:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4699:41:4699:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4699:48:4699:48: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4700:10:4700:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4700:32:4700:32: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4700:33:4700:33: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4700:34:4700:34: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4700:42:4700:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4701:10:4701:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4701:40:4701:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4701:41:4701:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4701:42:4701:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4701:49:4701:49: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4702:10:4702:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4702:33:4702:33: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4702:34:4702:34: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4702:35:4702:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4702:42:4702:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4703:10:4703:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4703:34:4703:34: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4703:35:4703:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4703:36:4703:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4703:43:4703:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4704:10:4704:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4704:42:4704:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4704:43:4704:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4704:44:4704:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4704:50:4704:50: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4705:10:4705:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4705:35:4705:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4705:36:4705:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4705:37:4705:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4705:44:4705:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4706:10:4706:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4706:41:4706:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4706:42:4706:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4706:43:4706:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4706:50:4706:50: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4707:10:4707:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4707:34:4707:34: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4707:35:4707:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4707:36:4707:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4707:43:4707:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4708:10:4708:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4708:46:4708:46: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4708:47:4708:47: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4708:48:4708:48: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4708:55:4708:55: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4709:10:4709:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4709:39:4709:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4709:40:4709:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4709:41:4709:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4709:48:4709:48: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4710:10:4710:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4710:36:4710:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4710:37:4710:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4710:38:4710:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4710:45:4710:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4711:10:4711:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4711:42:4711:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4711:43:4711:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4711:44:4711:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4711:52:4711:52: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4712:10:4712:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4712:35:4712:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4712:36:4712:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4712:37:4712:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4712:45:4712:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4713:10:4713:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4713:43:4713:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4713:44:4713:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4713:45:4713:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4713:51:4713:51: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4714:10:4714:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4714:36:4714:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4714:37:4714:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4714:38:4714:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4714:45:4714:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4715:10:4715:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4715:37:4715:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4715:38:4715:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4715:39:4715:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4715:46:4715:46: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4716:10:4716:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4716:41:4716:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4716:42:4716:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4716:43:4716:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4716:51:4716:51: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4717:10:4717:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4717:34:4717:34: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4717:35:4717:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4717:36:4717:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4717:44:4717:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4718:10:4718:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4718:38:4718:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4718:39:4718:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4718:40:4718:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4718:48:4718:48: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4719:10:4719:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4719:31:4719:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4719:32:4719:32: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4719:33:4719:33: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4719:41:4719:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4720:10:4720:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4720:37:4720:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4720:38:4720:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4720:39:4720:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4720:46:4720:46: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4721:10:4721:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4721:30:4721:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4721:31:4721:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4721:32:4721:32: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4721:39:4721:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4722:10:4722:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4722:36:4722:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4722:37:4722:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4722:38:4722:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4722:45:4722:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4723:10:4723:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4723:29:4723:29: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4723:30:4723:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4723:31:4723:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4723:38:4723:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4724:10:4724:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4724:41:4724:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4724:42:4724:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4724:43:4724:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4724:50:4724:50: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4725:10:4725:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4725:34:4725:34: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4725:35:4725:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4725:36:4725:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4725:43:4725:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4726:10:4726:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4726:31:4726:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4726:32:4726:32: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4726:33:4726:33: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4726:40:4726:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4727:10:4727:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:4727:38:4727:38: s204 missing stylistic whitespaces
